datetime,timestamp,open,high,low,close,volume
2025-09-17 20:00:00+00:00,1758139200000,50.89,51.61,50.18,51.26,2100.07
2025-09-18 00:00:00+00:00,1758153600000,51.26,51.39,50.62,51.29,2295.96
2025-09-18 04:00:00+00:00,1758168000000,51.29,51.59,50.3,50.55,3313.58
2025-09-18 08:00:00+00:00,1758182400000,50.55,51.13,50.23,50.82,2641.23
2025-09-18 12:00:00+00:00,1758196800000,50.82,51.07,50.23,50.46,3149.38
2025-09-18 16:00:00+00:00,1758211200000,50.46,50.96,50.2,50.93,2699.12
2025-09-18 20:00:00+00:00,1758225600000,50.93,51.0,50.28,50.58,2356.0
2025-09-19 00:00:00+00:00,1758240000000,50.58,50.99,49.65,49.68,2390.07
2025-09-19 04:00:00+00:00,1758254400000,49.68,49.71,48.59,49.06,2969.86
2025-09-19 08:00:00+00:00,1758268800000,49.06,49.74,48.31,48.48,1758.72
2025-09-19 12:00:00+00:00,1758283200000,48.48,49.38,48.47,49.17,2602.42
2025-09-19 16:00:00+00:00,1758297600000,49.17,49.92,48.92,49.6,4654.64
2025-09-19 20:00:00+00:00,1758312000000,49.6,49.99,48.58,49.06,2195.7
2025-09-20 00:00:00+00:00,1758326400000,49.06,49.4,48.61,49.25,2491.29
2025-09-20 04:00:00+00:00,1758340800000,49.25,50.97,49.13,50.85,2579.82
2025-09-20 08:00:00+00:00,1758355200000,50.85,51.84,49.83,49.86,4355.1
2025-09-20 12:00:00+00:00,1758369600000,49.86,51.13,49.72,50.49,3719.99
2025-09-20 16:00:00+00:00,1758384000000,50.49,52.01,50.24,51.12,6263.8
2025-09-20 20:00:00+00:00,1758398400000,51.12,51.15,50.45,50.81,3585.58
2025-09-21 00:00:00+00:00,1758412800000,50.81,51.75,50.66,51.59,4642.51
2025-09-21 04:00:00+00:00,1758427200000,51.59,51.92,50.91,51.31,3535.99
2025-09-21 08:00:00+00:00,1758441600000,51.31,52.18,50.8,50.81,3670.0
2025-09-21 12:00:00+00:00,1758456000000,50.81,52.08,50.81,52.0,3625.33
2025-09-21 16:00:00+00:00,1758470400000,52.0,52.69,50.98,52.17,4754.34
2025-09-21 20:00:00+00:00,1758484800000,52.17,52.48,51.44,51.94,3705.01
2025-09-22 00:00:00+00:00,1758499200000,51.94,52.4,49.4,50.15,6208.31
2025-09-22 04:00:00+00:00,1758513600000,50.15,50.34,47.22,48.3,4920.58
2025-09-22 08:00:00+00:00,1758528000000,48.3,49.0,47.87,48.28,4590.69
2025-09-22 12:00:00+00:00,1758542400000,48.28,48.6,47.69,48.25,4925.92
2025-09-22 16:00:00+00:00,1758556800000,48.25,48.31,47.43,47.69,6131.63
2025-09-22 20:00:00+00:00,1758571200000,47.69,48.95,47.62,48.78,3504.99
2025-09-23 00:00:00+00:00,1758585600000,48.78,49.0,47.83,48.61,4865.43
2025-09-23 04:00:00+00:00,1758600000000,48.61,49.4,47.95,49.29,3557.39
2025-09-23 08:00:00+00:00,1758614400000,49.29,49.89,48.93,49.21,3772.94
2025-09-23 12:00:00+00:00,1758628800000,49.21,54.78,48.98,54.5,12022.88
2025-09-23 16:00:00+00:00,1758643200000,54.5,54.72,52.73,53.06,9363.88
2025-09-23 20:00:00+00:00,1758657600000,53.06,55.16,53.02,54.96,20960.17
2025-09-24 00:00:00+00:00,1758672000000,54.96,55.15,53.76,53.88,10742.91
2025-09-24 04:00:00+00:00,1758686400000,53.88,55.09,53.07,54.67,7138.54
2025-09-24 08:00:00+00:00,1758700800000,54.67,54.67,52.55,53.96,5955.56
2025-09-24 12:00:00+00:00,1758715200000,53.96,55.0,53.95,54.83,5672.22
2025-09-24 16:00:00+00:00,1758729600000,54.83,61.15,54.7,60.29,44376.8
2025-09-24 20:00:00+00:00,1758744000000,60.29,61.63,58.5,58.82,21733.38
2025-09-25 00:00:00+00:00,1758758400000,58.82,59.68,57.63,58.84,10164.79
2025-09-25 04:00:00+00:00,1758772800000,58.84,59.05,57.41,58.14,6431.45
2025-09-25 08:00:00+00:00,1758787200000,58.14,60.55,58.07,59.08,9141.16
2025-09-25 12:00:00+00:00,1758801600000,59.08,59.09,55.85,56.37,22425.16
2025-09-25 16:00:00+00:00,1758816000000,56.37,56.9,54.71,55.88,12568.81
2025-09-25 20:00:00+00:00,1758830400000,55.88,56.49,54.12,54.53,8715.67
2025-09-26 00:00:00+00:00,1758844800000,54.53,55.24,54.29,54.5,4366.96
2025-09-26 04:00:00+00:00,1758859200000,54.5,55.01,54.19,54.89,4113.49
2025-09-26 08:00:00+00:00,1758873600000,54.89,55.21,53.32,54.07,5461.92
2025-09-26 12:00:00+00:00,1758888000000,54.07,54.85,53.14,54.17,5588.11
2025-09-26 16:00:00+00:00,1758902400000,54.17,56.65,53.72,55.38,14030.02
2025-09-26 20:00:00+00:00,1758916800000,55.38,57.85,55.22,57.82,6321.78
2025-09-27 00:00:00+00:00,1758931200000,57.82,60.43,55.32,56.31,10275.77
2025-09-27 04:00:00+00:00,1758945600000,56.31,57.2,56.07,56.07,5270.89
2025-09-27 08:00:00+00:00,1758960000000,56.07,56.07,55.15,55.61,908.39
2025-09-27 12:00:00+00:00,1758974400000,55.61,55.62,53.61,54.19,2795.25
2025-09-27 16:00:00+00:00,1758988800000,54.19,55.47,54.0,55.11,7776.07
2025-09-27 20:00:00+00:00,1759003200000,55.11,57.11,54.75,55.7,10173.39
2025-09-28 00:00:00+00:00,1759017600000,55.7,55.82,54.08,55.62,7039.96
2025-09-28 04:00:00+00:00,1759032000000,55.62,56.89,54.91,56.75,9327.43
2025-09-28 08:00:00+00:00,1759046400000,56.75,59.07,56.51,57.79,7509.37
2025-09-28 12:00:00+00:00,1759060800000,57.79,59.38,57.49,58.47,9461.03
2025-09-28 16:00:00+00:00,1759075200000,58.47,60.1,58.29,59.97,19275.66
2025-09-28 20:00:00+00:00,1759089600000,59.97,62.52,60.09,62.44,13232.92
2025-09-29 00:00:00+00:00,1759104000000,62.44,72.54,62.32,66.95,37131.66
2025-09-29 04:00:00+00:00,1759118400000,66.95,67.27,63.32,66.2,19108.1
2025-09-29 08:00:00+00:00,1759132800000,66.2,69.63,65.88,67.54,17073.85
2025-09-29 12:00:00+00:00,1759147200000,67.54,69.79,62.2,69.06,30345.96
2025-09-29 16:00:00+00:00,1759161600000,69.06,70.37,66.98,69.83,32046.64
2025-09-29 20:00:00+00:00,1759176000000,69.83,75.67,67.75,72.19,22913.59
2025-09-30 00:00:00+00:00,1759190400000,72.19,73.11,67.94,69.27,21322.22
2025-09-30 04:00:00+00:00,1759204800000,69.27,69.87,66.35,67.58,6720.16
2025-09-30 08:00:00+00:00,1759219200000,67.58,68.44,62.49,65.08,31400.92
2025-09-30 12:00:00+00:00,1759233600000,65.08,77.4,64.74,73.67,118679.04
2025-09-30 16:00:00+00:00,1759248000000,72.77,75.8,71.61,75.36,29221.52
2025-09-30 20:00:00+00:00,1759262400000,75.36,76.63,72.75,74.16,20408.82
2025-10-01 00:00:00+00:00,1759276800000,74.16,77.52,73.34,76.95,19799.41
2025-10-01 04:00:00+00:00,1759291200000,76.95,90.55,76.86,88.69,53365.68
2025-10-01 08:00:00+00:00,1759305600000,88.69,96.55,82.46,94.2,78338.89
2025-10-01 12:00:00+00:00,1759320000000,94.2,95.18,87.8,91.35,85669.25
2025-10-01 16:00:00+00:00,1759334400000,91.35,140.8,91.19,116.85,265129.02
2025-10-01 20:00:00+00:00,1759348800000,116.85,123.25,112.79,119.46,104502.73
2025-10-02 00:00:00+00:00,1759363200000,119.46,129.58,115.13,121.04,96554.93
2025-10-02 04:00:00+00:00,1759377600000,121.04,152.21,119.69,142.12,198917.27
